468d86c2d82c291388cfdf70d807ec3a		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	0.61	Chaetothyriales	order	0.61	Herpotrichiellaceae	family	0.61	Cladophialophora	genus	0.61
20f051dc25b4c6fe2e5c74c344ac9d51		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	0.6	Chaetothyriales	order	0.6	Herpotrichiellaceae	family	0.6	Cladophialophora	genus	0.6
d27b5d52e6c5171e7fdf39876048d247		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	1.0	Chaetothyriales	order	1.0	Herpotrichiellaceae	family	1.0	Cladophialophora	genus	1.0
e8f9316b940329ed17e5ea3ff76c077d		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	1.0	Chaetothyriales	order	1.0	Herpotrichiellaceae	family	1.0	Cladophialophora	genus	1.0
058ee97d34935ac194daa5ed5d714249		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
7ab69402bae0b845dee55f79acec8902		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.98
6677646f994beb97db714bfe876111b3		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.98
7eb61cfdffa79ea9bfcbf6065f07a485		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.95
f2a58954db0c3d3592b2e9fdfe9218a6		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.95
d5cd939eafa741c9adbd5eab7fae56d8		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
4cdcfaa182452a782c4c5ec5d7f94510		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
f0a881bab6ee564a0487c8afea75593d		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
7c56d1c7c14c0f054e95108e851f7415		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
c3c21649e7dae88e77ecda30e46be738		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
8b8e5804c83bb520c9a79e6a01d68129		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
12c03d5e57f8653d28d7496200dfeba0		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
1f4768d21bae7bfb58f028c40aa46f42		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
c7108fa1a1682f2ab3085a8de1ae9c70		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
398b7186d15c83475cb568baf949b4fa		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
151f0b7d809dfc4794f92f542cf31090		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
34e64240c7cedd996513f920f7c57f33		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
1cc0fa63d489d7fc95fbb50656be1ee9		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
46517a0314480a35fb2d5911a81b189c		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
8d55467971d798096154e4ccde7fde7f		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
01b7b51f16e5710a6deae37e8eab414b		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
8e8edb7058734abdae2539843d1d58f1		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
860ed95dc5c291675f058d030a793291		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
7cd73e05b91d3aa36dd5c0946c8f7725		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
9e0b4f226666799121d0cc45a20c7a1a		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
dfa0064acd97b298d6af033a2fd8b127		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
94f915203f612ff4a442838e52b4cf12		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
31a1668e185a737173d37b20d59fc545		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
dae3117c7a602ce58be74f8eabc97fe7		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
bbf4f0188dbc5f5d551b053406b58512		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
20535d21405d360d6a18c78985a0e36d		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
e287199548f9f831bce4e7c590e11612		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
197741b5f854a474d628d5769e479bce		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
ca885e4a4e0b2dc06cb9df0829624501		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
b01ac132b1fabaa2e7f69098b3504eb7		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
e66437afc67bbd7d8639753f49fccbe7		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
4c79f16a6f1b7e3898d0d210e74397bf		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
1bd1bf62171d6ea64ce00283c1f90ebe		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
b90a433ac4052ebf75aa0b1b16c18e16		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
2afed4f54eaf9ac33037dcfdc249934e		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
d5d754e94f1ddfd35d82be2b555d1b5a		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
3edbe2690b910330b5088f3bdf0a2080		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
54006b4436ab667bb9f8946afc4bbfc7		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
120d005b555d54fc4fde2e83cb0f8025		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	0.99
6625f870d93ea02478ab35d618f86f6d		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
2e73a068a2df9c7a9a9671539ef9704a		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
8505f41133f026f544812d8f25bc050c		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
60c77c53f333dbbfdb5364545ca51f93		Fungi	domain	1.0	Glomeromycota	phylum	1.0	Glomeromycetes	class	1.0	Glomerales	order	1.0	Glomeraceae	family	1.0	Glomus	genus	1.0
b810bd6b085759c6fbca3a2da8c6d10c		Fungi	domain	0.99	Glomeromycota	phylum	0.93	Glomeromycetes	class	0.93	Glomerales	order	0.88	Glomeraceae	family	0.88	Septoglomus	genus	0.79
edf7fc0f32ab9fea269e129d4b120614		Fungi	domain	0.99	Glomeromycota	phylum	0.95	Glomeromycetes	class	0.95	Glomerales	order	0.88	Glomeraceae	family	0.88	Septoglomus	genus	0.8
d652709e4802a5119ed63c144bd684d3		Fungi	domain	0.99	Glomeromycota	phylum	0.95	Glomeromycetes	class	0.95	Glomerales	order	0.87	Glomeraceae	family	0.87	Septoglomus	genus	0.8
2e1cc19c1e61d16110f81b04a6288670		Fungi	domain	1.0	Fungi incertae sedis	phylum	1.0	Zygomycota incertae sedis	class	1.0	Mucorales 2	order	1.0	Thamnidiaceae	family	0.97	Dicranophora	genus	0.97
81e18b5772255cf091e06a8af9e76ca8		Fungi	domain	0.97	Ascomycota	phylum	0.95	Dothideomycetes	class	0.31	Pleosporales	order	0.2	Phaeotrichaceae	family	0.16	Phaeotrichum	genus	0.14
7c34b7ce2017851d32155f4300d53939		Fungi	domain	0.54	Ascomycota	phylum	0.52	Dothideomycetes	class	0.28	Dothideomycetes incertae sedis	order	0.15	Micropeltidaceae	family	0.15	Stomiopeltis	genus	0.15
de7f7bde50bee262028135fe27b62ec8		Fungi	domain	0.51	Ascomycota	phylum	0.49	Dothideomycetes	class	0.26	Dothideomycetes incertae sedis	order	0.15	Micropeltidaceae	family	0.15	Stomiopeltis	genus	0.15
f70cf49c7eb2eb936b085f387ac65e27		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	1.0	Chaetothyriales	order	0.99	Herpotrichiellaceae	family	0.99	Exophiala	genus	0.66
1c7ae997533ebe42b06a3c841a0a35b4		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.98	Helotiales	order	0.98	Helotiaceae	family	0.87	Tricladium	genus	0.8
980676b96bea244b94945886dfec043b		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.96	Helotiales	order	0.96	Helotiaceae	family	0.86	Tricladium	genus	0.86
92c52e12ee3337539ee2af6057761551		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Helotiales	order	1.0	Helotiaceae	family	0.97	Tricladium	genus	0.93
00c9a31859beba543c0bbeac804c24fd		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Helotiales	order	1.0	Helotiaceae	family	0.97	Tricladium	genus	0.93
f4488dab80fd84f8c486464bc8da4be2		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Helotiales	order	1.0	Helotiaceae	family	0.93	Tricladium	genus	0.91
8fc02e51788be02c9f340df333df4633		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.99	Helotiales	order	0.45	Helotiaceae	family	0.35	Crinula	genus	0.19
fcdd11b600df9245d5db94b5d3429405		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Helotiales	order	0.47	Helotiaceae	family	0.38	Crinula	genus	0.19
1a7d6744a9398c84926f2d3023610c27		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.99	Helotiales	order	0.48	Helotiaceae	family	0.39	Crinula	genus	0.2
8379ccbab4eab28d0ca9f4764818d22c		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Thelebolales	order	0.48	Thelebolaceae	family	0.48	Thelebolus	genus	0.48
05d37c7013c8458d33f7fb4c0739aaba		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.99	Thelebolales	order	0.74	Thelebolaceae	family	0.74	Thelebolus	genus	0.74
2e6c2b8df73c39d6ab1ecf2347074136		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.99	Thelebolales	order	0.72	Thelebolaceae	family	0.72	Thelebolus	genus	0.72
21dab00d5366add634575cd33773c96d		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.97	Thelebolales	order	0.71	Thelebolaceae	family	0.71	Thelebolus	genus	0.71
be1b655d0ed733325b844ee94637aa91		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.97	Thelebolales	order	0.7	Thelebolaceae	family	0.7	Thelebolus	genus	0.7
94941fa0745bf97ea4f65519db292ef5		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.92	Helotiales	order	0.92	Dermateaceae	family	0.83	Neofabraea	genus	0.83
2cf1f1c722e0413a3ee7f9995371da00		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	0.92	Helotiales	order	0.92	Dermateaceae	family	0.72	Neofabraea	genus	0.72
286220c61861f9bbc3062d9348229a82		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	0.99	Eurotiales	order	0.99	Trichocomaceae	family	0.93	Chromocleista	genus	0.7
871e535e1a4948ad4fa9d27009806ff9		Fungi	domain	1.0	Ascomycota	phylum	1.0	Dothideomycetes	class	0.71	Dothideomycetes incertae sedis	order	0.42	Micropeltidaceae	family	0.42	Stomiopeltis	genus	0.42
27f502c502cb9ca13c798b5c3d5fbfc9		Fungi	domain	1.0	Ascomycota	phylum	1.0	Leotiomycetes	class	1.0	Helotiales	order	1.0	Helotiaceae	family	1.0	Cudoniella	genus	1.0
7dee603e8402c8d78d55779fb824c5af		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Clavicipitaceae	family	1.0	Paecilomyces	genus	1.0
4462ba5fda525e01aa6c782fc58333ad		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Hypocreaceae	family	1.0	Hypocrea	genus	0.76
250a3fbc3b3c5b216b04b2b67b56dd57		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Hypocreaceae	family	1.0	Hypocrea	genus	0.76
2f8a315bf2393af931d49de3f34ef068		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Hypocreaceae	family	1.0	Hypocrea	genus	0.61
845319448176836c722a7eb3238a6b11		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Hypocreaceae	family	1.0	Hypocrea	genus	0.63
c064c37506946180caa5ef940266e411		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Hypocreaceae	family	1.0	Trichoderma	genus	0.66
3bec6ae77ca9ab6658b28189f467ea6d		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Cordycipitaceae	family	0.97	Simplicillium	genus	0.94
eca4e16b6d10e277c5c43a174a5c32aa		Fungi	domain	1.0	Ascomycota	phylum	1.0	Dothideomycetes	class	1.0	Pleosporales	order	1.0	Lophiostomataceae	family	1.0	Lophiostoma	genus	1.0
3b0f58a3cf2b622c4ebdde513fb12d74		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Hypocreales	order	1.0	Nectriaceae	family	1.0	Nectria	genus	0.62
9d593d01a63d18a8697da383e21f0dcd		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Sordariales	order	1.0	Chaetomiaceae	family	1.0	Chaetomium	genus	0.66
c6deaed4e09f7c0c1ea8298c83d0acdd		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Sordariales	order	1.0	Chaetomiaceae	family	1.0	Chaetomium	genus	0.86
8ff28c62754ae10ff753c039abd8ec7c		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Sordariales	order	1.0	Chaetomiaceae	family	1.0	Chaetomium	genus	0.87
c7550e7344efdc1ce78c690aaea2446a		Fungi	domain	1.0	Ascomycota	phylum	1.0	Eurotiomycetes	class	0.6	Eurotiales	order	0.6	Trichocomaceae	family	0.6	Eupenicillium	genus	0.38
47546f2c4e2b901b7f403127af39ad16		Fungi	domain	1.0	Ascomycota	phylum	1.0	Sordariomycetes	class	1.0	Coniochaetales	order	1.0	Coniochaetaceae	family	1.0	Coniochaeta	genus	1.0
